PROBEID	ENTREZID	SYMBOL
1447522_s_at	74493	Tnks2
1447523_at	NA	NA
1447524_at	64933	Ap3m2
1447525_at	NA	NA
1447526_at	52183	D5Ertd255e
1447527_at	NA	NA
1447528_at	NA	NA
1447529_at	NA	NA
1447530_at	14070	F8a
1447531_x_at	NA	NA
1447532_at	NA	NA
1447533_at	NA	NA
1447534_at	NA	NA
1447535_at	NA	NA
1447536_at	70082	Lysmd2
1447537_at	18636|69025	Cfp|1500032P08Rik
1447538_at	NA	NA
1447539_at	NA	NA
1447540_at	332359	Tigd3
1447541_s_at	16407	Itgae
1447542_at	446211	AY702102
1447543_at	69368	Wdfy1
1447544_at	NA	NA
1447545_at	52168	D7Ertd193e
1447546_s_at	NA	NA
1447547_at	268977	Ltbp1
1447548_at	67469	Abhd5
1447549_x_at	18081	Ninj1
1447550_at	666892	Gm8350
1447551_x_at	NA	NA
1447552_s_at	NA	NA
1447553_x_at	320360	Ric3
1447554_at	208768	Sde2
1447555_at	NA	NA
1447556_x_at	73545	1700094D03Rik
1447557_at	98710	Rabif
1447558_at	NA	NA
1447559_at	383563|98429	Gpr25|AI834762
1447560_at	NA	NA
1447561_at	NA	NA
1447562_at	14238	Foxf2
1447563_at	27050	Rps3
1447564_x_at	330890	Piwil4
1447565_at	68227	1700082C02Rik
1447566_at	208727	Hdac4
1447567_at	NA	NA
1447568_at	NA	NA
1447569_at	76719	Kansl1
1447570_s_at	68164	A430106A12Rik
1447571_at	13714	Elk4
1447572_at	67340	1700052I22Rik
1447573_at	22348	Slc32a1
1447574_s_at	22348	Slc32a1
1447575_at	NA	NA
1447576_at	69829	2010001K21Rik
1447577_x_at	110821	Pcca
1447578_at	NA	NA
1447579_at	170728	Rtn4ip1
1447580_at	NA	NA
1447581_at	NA	NA
1447582_x_at	NA	NA
1447583_x_at	76854	Gper1
1447584_s_at	68632	Myct1
1447585_s_at	121022|53881	Mrps6|Slc5a3
1447586_at	13003	Vcan
1447587_at	NA	NA
1447588_x_at	NA	NA
1447589_at	NA	NA
1447590_at	NA	NA
1447591_x_at	414093	A830082N09Rik
1447592_at	13166	Dbh
1447593_x_at	14682	Gnaq
1447594_at	69108	1810012K16Rik
1447595_x_at	69108	1810012K16Rik
1447596_at	NA	NA
1447597_at	20019	Polr1a
1447598_x_at	20019	Polr1a
1447599_x_at	13855	Epn2
1447600_at	NA	NA
1447601_x_at	98956	Nat10
1447602_x_at	72043	Sulf2
1447603_x_at	69440	Dennd6b
1447604_at	407814	BC053393
1447605_at	NA	NA
1447606_x_at	66333	Aqp11
1447607_at	NA	NA
1447608_x_at	67991	Nacc2
1447609_at	NA	NA
1447610_at	234463	Tmem184c
1447611_at	381827	1700073E17Rik
1447612_x_at	216850	Kdm6b
1447613_at	14567	Gdi1
1447614_at	20555	Slfn1
1447615_at	NA	NA
1447616_at	NA	NA
1447617_at	12566	Cdk2
1447618_at	102941	B630019K06Rik
1447619_at	320596	A830039H05Rik
1447620_at	117197	Bloc1s4
1447621_s_at	72512	Tmem173
1447622_at	14130	Fcgr2b
1447623_s_at	18760	Prkd1
1447624_s_at	71069	Stox2
1447625_at	13559	E2f5
1447626_x_at	56380	Arid3b
1447627_at	270893	Tmem132e
1447628_x_at	77721	Mrps5
1447629_at	66272	Cox16
1447630_x_at	14697	Gnb5
1447631_at	217127	Kat7
1447632_at	14088	Fancc
1447633_x_at	NA	NA
1447634_x_at	105670	Rcbtb2
1447635_at	19084	Prkar1a
1447636_x_at	77056	Tmco4
1447637_at	NA	NA
1447638_at	71562	Afmid
1447639_x_at	NA	NA
1447640_s_at	18516	Pbx3
1447641_at	13401	Dmwd
1447642_x_at	13401	Dmwd
1447643_x_at	20583	Snai2
1447644_at	NA	NA
1447645_x_at	217826	Kcnk13
1447646_at	433956	Dnaaf5
1447647_at	22421	Wnt7a
1447648_at	76929	1700021N20Rik
1447649_x_at	13418	Dnajc1
1447650_at	97112	Nmd3
1447651_x_at	107734	Mrpl30
1447652_at	67843	Slc35a4
1447653_x_at	668829|68193	Gm9385|Rpl24
1447654_at	100042150	Nrg2
1447655_x_at	20679	Sox6
1447656_at	320150	Zdhhc17
1447657_s_at	68760	Synpo2l
1447658_x_at	68760	Synpo2l
1447659_x_at	108664	Atp6v1h
1447660_at	213773	Tbl3
1447661_at	NA	NA
1447662_x_at	52662	Ldlrad4
1447663_at	NA	NA
1447664_x_at	212439	AA986860
1447665_at	242384	Lingo2
1447666_x_at	75430	Anapc15
1447667_x_at	26407	Map3k4
1447668_x_at	58859	Efemp2
1447669_s_at	14706	Gng4
1447670_at	67151	Psmd9
1447671_x_at	50762	Fbxo6
1447672_x_at	244631	Pskh1
1447673_x_at	75532	1700015C15Rik
1447674_at	NA	NA
1447675_x_at	17927	Myod1
1447676_x_at	67860	S100a16
1447677_x_at	66044	Dtd1
1447678_at	66065	Hsd17b14
1447679_s_at	213895	Bms1
1447680_at	NA	NA
1447681_x_at	NA	NA
1447682_x_at	22033	Traf5
1447683_x_at	17299	Mettl1
1447684_at	69151	Lzic
1447685_x_at	23872	Ets2
1447686_at	NA	NA
1447687_x_at	NA	NA
1447688_at	67231	Tbc1d20
1447689_at	67298	Gprasp1
1447690_at	54135	Lsr
1447691_x_at	NA	NA
1447692_x_at	66513	Tab1
1447693_s_at	18007	Neo1
1447694_x_at	18007	Neo1
1447695_at	72386	2610035D17Rik
1447696_x_at	224129	Adcy5
1447697_at	NA	NA
1447698_x_at	268490	Lsm12
1447699_at	NA	NA
1447700_x_at	269397	Ss18l1
1447701_x_at	67834	Idh3a
1447702_x_at	209268	Igsf1
1447703_x_at	68040	Zfp593
1447704_s_at	78581	Utp23
1447705_at	381318	Nsl1
1447706_at	NA	NA
1447707_s_at	207728	Pde2a
1447708_x_at	207728	Pde2a
1447709_at	69750	2410021H03Rik
1447710_at	75546	1700019P21Rik
1447711_x_at	NA	NA
1447712_x_at	75560	Ep400
1447713_at	22003	Tpm1
1447714_x_at	67942	Atp5g2
1447715_x_at	320769	Prdx6b
1447716_x_at	268567	Tmem229b
1447717_x_at	228777	Nrsn2
1447718_at	18578	Pde4b
1447719_at	11818	Apoh
1447720_x_at	18747	Prkaca
1447721_at	320633	Zbtb26
1447722_at	NA	NA
1447723_at	NA	NA
1447724_x_at	403187	Opa3
1447725_at	77469	C030034E14Rik
1447726_at	382089	Ripply2
1447727_at	11828	Aqp3
1447728_x_at	15526	Hspa9
1447729_s_at	73336	Prss44
1447730_at	NA	NA
1447731_at	18616	Peg3
1447732_x_at	18616	Peg3
1447733_x_at	68972	Tatdn3
1447734_x_at	11674	Aldoa
1447735_x_at	268859	Rbfox1
1447736_at	14229	Fkbp5
1447737_at	23992	Prkra
1447738_s_at	68423	Ankrd13d
1447739_x_at	234825	Klhdc4
1447740_at	73344	1700034J05Rik
1447741_x_at	71985	Acad10
1447742_at	16792	Laptm5
1447743_x_at	14043	Ext2
1447744_s_at	73558	1700110K17Rik
1447745_at	11829	Aqp4
1447746_at	NA	NA
1447747_x_at	75894	Adal
1447748_x_at	13340	Slc29a2
1447749_at	232187	Smyd5
1447750_x_at	68845	Pih1d1
1447751_x_at	66369	Dus2
1447752_x_at	13494	Drg1
1447753_at	67072	Cdc37l1
1447754_x_at	67026	Thap4
1447755_at	NA	NA
1447756_x_at	17219	Mcm6
1447757_x_at	101490	Inpp5f
1447758_x_at	54169	Kat6b
1447759_x_at	54638	Ccdc22
1447760_x_at	13661	Ehf
1447761_x_at	20655	Sod1
1447762_x_at	76459	Car12
1447763_at	20614	Snap25
1447764_at	16508	Kcnd2
1447765_at	67561	Wdr48
1447766_x_at	67803	Limd2
1447767_at	381113	Cdkl4
1447768_at	14719	Got2
1447769_x_at	105827	Amigo2
1447770_at	56506	Cib2
1447771_at	NA	NA
1447772_at	83435	Plekha3
1447773_x_at	70730	6330409D20Rik
1447774_x_at	70564	Fam213a
1447775_x_at	52521	Zfp622
1447776_x_at	19346	Rab6a
1447777_x_at	NA	NA
1447778_x_at	210766	Brcc3
1447779_x_at	53817	Ddx39b
1447780_x_at	233870	Tufm
1447781_s_at	108943	Trmt10a
1447782_x_at	213773	Tbl3
1447783_x_at	68066	Slc25a39
1447784_x_at	268706	Slc38a9
1447785_x_at	28081	Fam104a
1447786_at	102639067|19157	Gm38514|Cyth1
1447787_x_at	14615	Gjc1
1447788_s_at	241732	Tspyl3
1447789_x_at	13209	Ddx6
1447790_at	170942|57737	Erdr1|Rhox4b
1447791_s_at	14675	Gna14
1447792_x_at	213439	Gpr174
1447793_x_at	100043674|56438	Gm9840|Rbx1
1447794_x_at	69401	Plac8l1
1447795_at	192120	Bspry
1447796_at	68845	Pih1d1
1447797_x_at	68845	Pih1d1
1447798_at	68238	1700123O21Rik
1447799_x_at	72215	1700001P01Rik
1447800_x_at	21452	Tcn2
1447801_x_at	18633|26409	Pex16|Map3k7
1447802_x_at	102633666|99269	LOC102633666|AV099323
1447803_x_at	12332	Capg
1447804_x_at	208768	Sde2
1447805_s_at	193116	Slu7
1447806_s_at	56504	Srpk3
1447807_s_at	211945	Plekhh1
1447808_s_at	57738	Slc15a2
1447809_x_at	233058	Zfp420
1447810_x_at	226971	Plekhb2
1447811_s_at	229715	Amigo1
1447812_x_at	68794	Flnc
1447813_x_at	20491	Sla
1447814_x_at	16170	Il16
1447815_x_at	238330	Irf2bpl
1447816_x_at	218885	Oxnad1
1447817_at	319594	Hif1an
1447818_x_at	69159	Rhebl1
1447819_x_at	NA	NA
1447820_x_at	12896	Cpt2
1447821_at	13048	Cux2
1447822_x_at	70240	Ufsp1
1447823_x_at	29857	Mapk12
1447824_x_at	14828	Hspa5
1447825_x_at	18530	Pcdh8
1447826_x_at	320678	Iffo1
1447827_x_at	20747	Spop
1447828_x_at	67484	Eepd1
1447829_x_at	407786	Taf9b
1447830_s_at	19735	Rgs2
1447831_s_at	54384	Mtmr7
1447832_x_at	102334	Ankrd10
1447833_x_at	17150	Mfap2
1447834_at	56447	Copz1
1447835_at	NA	NA
1447836_x_at	74050	4921525O09Rik
1447837_x_at	80905	Polh
1447838_x_at	78798	Eml4
1447839_x_at	11535	Adm
1447840_x_at	13555	E2f1
1447841_x_at	54613	St3gal6
1447842_x_at	21452	Tcn2
1447843_at	23997	Psmd13
1447844_at	NA	NA
1447845_s_at	22361	Vnn1
1447846_x_at	77582	Mboat7
1447847_x_at	229277	Stoml3
1447848_at	13859	Eps15l1
1447849_s_at	17132	Maf
1447850_x_at	21769	Zfand3
1447851_x_at	11982	Atp10a
1447852_x_at	75695	Rilpl1
1447853_x_at	16553	Kif13a
1447854_s_at	319190	Hist2h2be
1447855_x_at	66884	Appbp2
1447856_x_at	227731	Slc25a25
1447857_at	239188	Enox1
1447858_x_at	16190	Il4ra
1447859_at	57869	Adck2
1447860_x_at	97484	Cog8
1447861_x_at	17536	Meis2
1447862_x_at	21826	Thbs2
1447863_s_at	18227	Nr4a2
1447864_s_at	71592	Pogk
1447865_x_at	72621	Pdzd11
1447866_x_at	69478	2300009A05Rik
1447867_x_at	74653	Pomk
1447868_x_at	30926|620016	Glrx3|Gm12669
1447869_x_at	73296	Rhobtb3
1447870_x_at	100039528|102634333	1110002E22Rik|LOC102634333
1447871_at	NA	NA
1447872_at	NA	NA
1447873_x_at	12122	Bid
1447874_x_at	20597	Smpd1
1447875_x_at	627049	Zfp800
1447876_x_at	75692	Nr2c2ap
1447877_x_at	13433	Dnmt1
1447878_s_at	116701	Fgfrl1
1447879_x_at	67789|83669	Dalrd3|Wdr6
1447880_x_at	14739	S1pr2
1447881_x_at	14479	Usp15
1447882_x_at	71990	Ddx54
1447883_x_at	66734	Map1lc3a
1447884_x_at	67998	Fam134c
1447885_x_at	18003	Nedd9
1447886_at	75395	Hoxb5os
1447887_x_at	13003	Vcan
1447888_x_at	17685	Msh2
1447889_x_at	215090	Maneal
1447890_at	19672	Rcn1
1447891_at	NA	NA
1447892_at	665797	Gm7788
1447893_x_at	106957	Slc39a6
1447894_x_at	224705	Vps52
1447895_x_at	72587	Pan3
1447896_s_at	100306957|69895	Snora24|Snhg8
1447897_x_at	66156	Anapc11
1447898_s_at	67996	Srsf6
1447899_x_at	17075	Epcam
1447900_x_at	100862375|67464|67712	Gm21685|Entpd4|Slc25a37
1447901_x_at	100861749|66776|78887	LOC100861749|Pisd-ps3|Sfi1
1447902_at	19015|69050	Ppard|1810013A23Rik
1447903_x_at	108012	Ap1s2
1447904_s_at	14272	Fnta
1447905_x_at	14204|18226	Il4i1|Nup62
1447906_at	NA	NA
1447907_x_at	56846	Necab3
1447908_x_at	22129	Ttc3
1447909_s_at	80795	Selk
1447910_x_at	432812	BC052688
1447911_at	NA	NA
1447912_x_at	100986	Akap9
1447913_x_at	100986	Akap9
1447914_x_at	72446	Prr5l
1447915_x_at	407831	Tmem204
1447916_at	NA	NA
1447917_x_at	16183|18203	Il2|Ntan1
1447918_x_at	16142	Iglv1
1447919_x_at	102634451|70316	Gm17257|Ndufab1
1447920_at	54138	Atxn10
1447921_at	330230	Zfp853
1447922_at	207227	Stxbp5l
1447923_at	69170	1810026B05Rik
1447924_at	98415	Nucks1
1447925_at	402753	D630033A02Rik
1447926_at	75423	Arl5a
1447927_at	100702	Gbp6
1447928_at	56078	Car5b
1447929_at	245857	Ssh3
1447930_at	217578	Baz1a
1447931_at	234135	Whsc1l1
1447932_at	66983	Zfp830
1447933_at	668303	Kif26a
1447934_at	319801	Tigar
1447935_at	104806	Fancm
1447936_at	69221	2410006H16Rik
1447937_a_at	100039331|100041536|100042539|100861610|100861635|100861715|101056144|102640144|108816|20301|545605|545614|665845	Gm2163|LOC100041536|Gm3893|Gm21075|Gm21093|Gm21158|LOC101056144|Gm17167|4933409K07Rik|Ccl27a|Gm5859|Gm10590|Gm7819
1447938_at	100861715|101056144|20301|545614	Gm21158|LOC101056144|Ccl27a|Gm10590
1447939_a_at	100039331|100041536|100042472|100042539|100861610|100861635|102640144|545605|665845	Gm2163|LOC100041536|Gm10600|Gm3893|Gm21075|Gm21093|Gm17167|Gm5859|Gm7819
1447940_a_at	109880	Braf
1447941_x_at	109880	Braf
1447942_x_at	18010	Neu1
1447943_x_at	208146	Yeats2
1447944_at	74570	Zkscan1
1447945_at	17132	Maf
1447946_at	23792	Adam23
1447947_at	218441	Zfyve16
1447948_at	214642	Cped1
1447949_at	67109	Zfp787
1447950_at	319916	A730011C13Rik
1447951_at	NA	NA
1447952_at	11992	Auh
1447953_at	81701	Egfl8
1447954_at	102747	Lrrc49
1447955_at	15441|69594	Hp1bp3|2310026L22Rik
1447956_at	97202	C76614
1447957_at	52222	D7Ertd128e
1447958_at	100302648	Gm11944
1447959_at	272347	Zfp398
1447960_at	331021	9630017O17
1447961_s_at	60441	Mrpl38
1447962_at	NA	NA
1447963_at	NA	NA
1447964_at	69737	Ttl
1447965_at	97458	C80012
1447966_a_at	230657	Tmem69
1447967_at	230657	Tmem69
1447968_at	NA	NA
1447969_at	71567	Mcm9
1447970_at	54364	Rpp30
1447971_at	320855	A230061C15Rik
1447972_at	241769	Kcnk15
1447973_at	109181	Trip11
1447974_s_at	11831	Aqp6
1447975_a_at	545261	Bvht
1447976_at	99029	AI596198
1447977_x_at	100039060|100043381|100043915|627914|668039	0610010B08Rik|Gm14308|Gm4724|Gm14430|Gm14434
1447978_at	97003	C80719
1447979_at	52850	Sgsm1
1447980_s_at	52850	Sgsm1
1447981_at	97065	C78441
1447982_at	73737	1110008P14Rik
1447983_at	NA	NA
1447984_at	52099	D1Ertd75e
1447985_s_at	70797	Ankib1
1447986_at	97670	D17892
1447987_at	270035	Letm2
1447988_at	NA	NA
1447989_at	NA	NA
1447990_at	97683	C76332
1447991_at	18549	Pcsk2
1447992_s_at	18549	Pcsk2
1447993_a_at	69434	Snhg10
1447994_at	69434	Snhg10
1447995_x_at	69434	Snhg10
1447996_at	NA	NA
1447997_s_at	223262	Timm8a2
1447998_at	16019|380795	Ighm|Ighg3
1447999_x_at	100042025|14433	Gapdh-ps15|Gapdh
1448000_at	14793	Cdca3
1448001_x_at	14793	Cdca3
1448002_x_at	66520	2610001J05Rik
1448003_at	208501	1810043H04Rik
1448005_at	70097	Sash1
1448006_at	20286	Zc3h7b
1448007_at	407823	Baz2b
1448008_at	108857	Ankhd1
1448009_at	320011	Uggt1
1448010_at	387160|78591	Mir142|Mir142hg
1448011_at	320528	Vps13c
1448012_at	97783	C76336
1448013_at	329908	Usp24
1448014_s_at	329908	Usp24
1448015_at	224170	Dzip3
1448016_at	72776	Sass6
1448017_at	74383	Ubap2l
1448018_at	NA	NA
1448019_at	330177	Taok3
1448020_at	109905	Rap1a
1448021_at	74645	Fam46c
1448022_at	NA	NA
1448023_at	545156	Kalrn
1448024_at	18162	Npr3
1448025_at	100038947|320832|668101	LOC100038947|Sirpb1a|Sirpb1b
1448026_at	320790	Chd7
1448027_at	17979	Ncoa3
1448028_at	224617	Tbc1d24
1448029_at	21386	Tbx3
1448030_at	102640359|56389	LOC102640359|Stx5a
1448031_at	14681	Gnao1
1448032_at	27215	Azi2
1448033_at	69694	Tatdn1
1448034_at	103844	Inca1
1448037_at	NA	NA
1448038_at	69120	1810021B22Rik
1448039_at	622175	E430024I08Rik
1448040_at	69714	Tfpt
1448041_at	102640476|19821	Gm36527|Rnf2
1448042_s_at	19821	Rnf2
1448043_x_at	102640476|19821	Gm36527|Rnf2
1448044_a_at	100038566	Gm10658
1448045_at	100038566	Gm10658
1448046_at	NA	NA
1448047_at	NA	NA
1448048_at	225994	Nmrk1
1448049_at	108829	Jmjd1c
1448050_s_at	26921	Map4k4
1448051_at	NA	NA
1448052_at	68178	Cgnl1
1448053_at	57370	B4galt3
1448054_at	28019	Ing4
1448055_at	320181	Fndc7
1448056_at	59026	Huwe1
1448057_at	NA	NA
1448058_s_at	12237	Bub3
1448059_at	73490	Mipol1
1448060_at	214968	Sema6d
1448061_at	20288	Msr1
1448062_at	20869	Stk11
1448063_at	245666	Iqsec2
1448064_at	NA	NA
1448065_at	19044	Ppox
1448066_at	101120|552909	AI506767|LOC552909
1448067_at	105332|328258	AW011956|Slc25a48
1448068_at	20652	Soat1
1448069_at	17112	Tm4sf1
1448070_at	103573	Xpo1
1448071_at	NA	NA
1448072_at	109010	2010010I01Rik
1448073_at	NA	NA
1448074_at	19773	Rln1
1448075_at	103079	AA408251
1448076_at	22083	Ctr9
1448078_at	98134	C76533
1448079_at	68718	Rnf166
1448080_at	100040465	Gm2788
1448081_at	382864	Colq
1448082_at	NA	NA
1448083_at	338370	Nalcn
1448085_at	52194	D5Ertd102e
1448086_at	52105	D1Ertd164e
1448088_at	97230	C78228
1448089_at	52054	D4Ertd58e
1448090_at	NA	NA
1448091_at	52193	D15Ertd50e
1448092_x_at	321018	Serpina4-ps1
1448093_s_at	98108	C77405
1448094_at	546100	Gm5914
1448095_at	NA	NA
1448096_at	NA	NA
1448097_at	NA	NA
1448098_at	101456	AA517545
1448099_at	432995	Smim22
1448100_at	97820	4833439L19Rik
1448101_s_at	19720	Trim27
1448102_a_at	66317	Wdr61
1448103_s_at	53610	Nono
1448104_at	104776	Aldh6a1
1448105_at	19119	Prm2
1448106_at	67602	Necap1
1448107_x_at	16612	Klk1
1448108_at	56442	Serinc1
1448109_a_at	100034726|19941	Gm15772|Rpl26
1448110_at	20351	Sema4a
1448111_at	55936	Ctps2
1448112_at	12867|654359	Cox7c|Gm12338
1448113_at	16765	Stmn1
1448114_a_at	15547	Trmt2a
1448115_at	15547	Trmt2a
1448116_at	22201	Uba1
1448117_at	17311	Kitl
1448118_a_at	13033	Ctsd
1448119_at	12183	Bpgm
1448120_at	14566	Gdf9
1448121_at	22378	Wbp2
1448122_at	21454	Tcp1
1448123_s_at	21810	Tgfbi
1448124_at	110006	Gusb
1448125_at	19762	Rit2
1448126_at	56306	Fam60a
1448127_at	20133	Rrm1
1448128_at	19025	Ctsa
1448129_at	67771	Arpc5
1448130_at	14137	Fdft1
1448131_at	170731	Mfn2
1448132_at	20509	Slc19a1
1448133_at	97112	Nmd3
1448134_at	27355	Pald1
1448135_at	11911	Atf4
1448136_at	18606	Enpp2
1448137_at	110695	Aldh7a1
1448138_at	110854	Ppp2r4
1448139_at	170790	Mlc1
1448140_at	109006	Ciapin1
1448141_at	74778	Rrp7a
1448142_x_at	102642137|628061|68052	LOC102642137|Rps13-ps4|Rps13
1448143_at	11669	Aldh2
1448144_at	15384	Hnrnpab
1448145_at	66894	Wwp2
1448146_at	66894	Wwp2
1448147_at	29820	Tnfrsf19
1448148_at	14824	Grn
1448149_at	12385	Ctnna1
1448150_at	18226	Nup62
1448151_at	15568	Elavl1
1448152_at	16002	Igf2
1448153_at	12858	Cox5a
1448154_at	29811	Ndrg2
1448155_at	18571	Pdcd6ip
1448156_at	21784	Tff1
1448157_s_at	110954|434434	Rpl10|Gm5621
1448158_at	20969	Sdc1
1448159_at	19349	Rab7
1448160_at	18826	Lcp1
1448161_a_at	12727	Clcn4-2
1448162_at	22329	Vcam1
1448163_at	26384	Gnpda1
1448164_at	71765	Klhdc3
1448165_at	12366	Casp2
1448166_a_at	19170	Psmb1
1448167_at	15979	Ifngr1
1448168_a_at	20770	Mucl2
1448169_at	16668	Krt18
1448170_at	20439	Siah2
1448171_at	20439	Siah2
1448172_at	17449	Mdh1
1448173_a_at	21976	Top3b
1448174_at	26965	Cul1
1448175_at	13660	Ehd1
1448176_a_at	15387	Hnrnpk
1448177_at	16912|21354	Psmb9|Tap1
1448178_a_at	12462	Cct3
1448179_at	66477	Usmg5
1448180_a_at	15374	Hn1
1448181_at	66277	Klf15
1448182_a_at	12484	Cd24a
1448183_a_at	15251	Hif1a
1448184_at	14225	Fkbp1a
1448185_at	64209	Herpud1
1448186_at	18947	Pnliprp2
1448187_at	18971	Pold1
1448188_at	22228	Ucp2
1448189_a_at	14248	Flii
1448190_at	66845	Mrpl33
1448191_at	18817	Plk1
1448192_s_at	19139|328099	Prps1|Prps1l3
1448193_at	66626	Cdip1
1448194_a_at	14955|735280	H19|Mir675
1448195_at	102162	Taf5l
1448196_at	108645	Mat2b
1448197_at	66996	Ceacam11
1448198_a_at	67264	Ndufb8
1448199_at	102334	Ankrd10
1448200_at	21452	Tcn2
1448201_at	20319	Sfrp2
1448202_x_at	66494	Prelid1
1448203_at	27425	Atp5l
1448204_at	64010	Sav1
1448205_at	268697|434175	Ccnb1|Gm5593
1448206_at	19166	Psma2
1448207_at	16796	Lasp1
1448208_at	17125	Smad1
1448209_a_at	59049	Slc22a17
1448210_at	19324	Rab1
1448211_at	76252	Atp6v0e2
1448212_at	107047	Psmg2
1448213_at	16952	Anxa1
1448214_at	68263	Pdhb
1448215_a_at	75221	Dpp3
1448216_at	20974	Syngr3
1448217_a_at	19942	Rpl27
1448218_s_at	22631	Ywhaz
1448219_a_at	22631	Ywhaz
1448220_at	66473	Ctrb1
1448221_at	53817	Ddx39b
1448222_x_at	12868	Cox8a
1448223_at	26383	Fto
1448224_at	21780	Tfam
1448225_at	14731	Gpaa1
1448226_at	20135	Rrm2
1448227_at	14786	Grb7
1448228_at	16948	Lox
1448229_s_at	12444	Ccnd2
1448230_at	22224	Usp10
1448231_at	14229	Fkbp5
1448232_x_at	22146|626534	Tuba1c|Gm6682
1448233_at	19122	Prnp
1448234_at	23950	Dnajb6
1448235_s_at	100862258|114675|15289|619937	Gm21596|4932431P20Rik|Hmgb1|Hmgb1-ps10
1448236_at	19684	Rdx
1448237_x_at	16832	Ldhb
1448238_at	68045	2700060E02Rik
1448239_at	15368	Hmox1
1448240_at	56453	Mbtps1
1448241_at	14667	Gm2a
1448242_at	53421	Sec61a1
1448243_at	108124	Napa
1448244_at	18777	Lypla1
1448245_at	16785	Rpsa
1448246_at	433759	Hdac1
1448247_at	12054	Bcl7b
1448248_at	12928	Crk
1448249_at	14555	Gpd1
1448250_at	71566	Clmp
1448251_at	71566	Clmp
1448252_a_at	55949	Eef1b2
1448253_at	14661	Glud1
1448254_at	19242	Ptn
1448255_a_at	20932	Surf4
1448256_at	53334	Gosr1
1448257_at	13340	Slc29a2
1448258_a_at	69019	Spcs1
1448259_at	14314	Fstl1
1448260_at	22223	Uchl1
1448261_at	12550	Cdh1
1448262_at	26445	Psmb2
1448263_a_at	66054	Cndp2
1448264_a_at	54709	Eif3i
1448265_x_at	14012	Mpzl2
1448266_at	59022	Edf1
1448267_at	56389	Stx5a
1448268_at	67511	Tmed9
1448269_a_at	67455	Klhl13
1448270_at	56200	Ddx21
1448271_a_at	56200	Ddx21
1448272_at	12227	Btg2
1448273_at	14854	Gss
1448274_at	12261	C1qbp
1448275_at	67226	Tmem19
1448276_at	64540	Tspan4
1448277_at	18972	Pold2
1448278_at	67439	Xab2
1448279_at	56378	Arpc3
1448280_at	20977	Syp
1448281_a_at	13706	Cela2a
1448282_at	53317	Plrg1
1448283_a_at	50995	Uba2
1448284_a_at	66377	Ndufc1
1448285_at	19736	Rgs4
1448286_at	15108	Hsd17b10
1448287_at	20018	Polr1d
1448288_at	18028	Nfib
1448289_at	12933	Crmp1
1448290_at	18489	Reg3b
1448291_at	17395	Mmp9
1448292_at	66594	Uqcr11
1448293_at	13591	Ebf1
1448294_at	545182|56722	Gm9861|Litaf
1448295_at	28077	Med10
1448296_x_at	22144|22147	Tuba3a|Tuba3b
1448297_a_at	51789	Tnk2
1448298_at	51789	Tnk2
1448299_at	20510	Slc1a1
1448300_at	66447	Mgst3
1448301_s_at	66222	Serpinb1a
1448302_at	66989	Kctd20
1448303_at	93695	Gpnmb
1448304_a_at	19346	Rab6a
1448305_at	19346	Rab6a
1448306_at	18035	Nfkbia
1448307_at	56088	Psmg1
1448308_at	55946	Ap3m1
1448309_at	55946	Ap3m1
1448310_at	56542	Ick
1448311_at	22225	Usp5
1448312_at	18549	Pcsk2
1448313_at	12751	Tpp1
1448314_at	12534	Cdk1
1448315_a_at	69051	Pycr2
1448316_at	68119	Cmtm3
1448317_at	66309	Tmem128
1448318_at	11520	Plin2
1448319_at	11677|626009	Akr1b3|Gm6644
1448320_at	20866	Stim1
1448321_at	64075	Smoc1
1448322_a_at	12857	Cox4i1
1448323_a_at	12111	Bgn
1448324_at	19826	Rnps1
1448325_at	17872	Ppp1r15a
1448326_a_at	12903	Crabp1
1448327_at	11472	Actn2
1448328_at	24055	Sh3bp2
1448329_at	11497	Adam3
1448330_at	14862	Gstm1
1448331_at	66916	Ndufb7
1448332_at	19298	Pex19
1448333_at	11544	Adprh
1448334_a_at	12453	Ccni
1448335_s_at	12453	Ccni
1448336_at	13494	Drg1
1448337_at	56046	Uqcc1
1448338_at	54381	Cpq
1448339_at	69981	Tmem30a
1448340_at	69981	Tmem30a
1448341_a_at	20911	Stxbp2
1448342_at	26414	Mapk10
1448343_a_at	17966	Nbr1
1448344_at	20042|671641	Rps12|Rps12l2
1448345_at	67145	Tomm34
1448346_at	12631	Cfl1
1448347_a_at	53872	Caprin1
1448348_at	53872	Caprin1
1448349_at	30960	Vapa
1448350_at	109900	Asl
1448351_at	23789	Coro1b
1448352_at	269593	Luzp1
1448353_x_at	103963	Rpn1
1448354_at	14381	G6pdx
1448355_at	54373	Prss16
1448356_at	56550	Ube2d2a
1448357_at	68011	Snrpg
1448358_s_at	68011	Snrpg
1448359_a_at	56295	Higd1a
1448360_s_at	52477	Angel2
1448361_at	22129	Ttc3
1448362_at	56354	Dnajc7
1448363_at	22601	Yap1
1448364_at	12452	Ccng2
1448365_at	66446	Exosc7
1448366_at	20907	Stx1a
1448367_at	20318	Sdf4
1448368_at	22428	Dctn6
1448369_at	18969	Pola2
1448370_at	22241	Ulk1
1448371_at	17907	Mylpf
1448372_a_at	56530	Cnpy2
1448373_at	67681	Mrpl18
1448374_at	66999	Med28
1448375_at	107358	Tm9sf3
